date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:21	19787/19787	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:20%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/CHEN,%20Zhanhui	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/CHEN,%20Zhanhui.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/DBAP)
13:56:22	19786/19786	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:21%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LI,%20Yingying	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LI,%20Yingying.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/DBAP)
13:56:22	19775/19775	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:21%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/YAN,%20Dengfeng	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/YAN,%20Dengfeng.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/DBAP)
13:56:22	20163/20163	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:21%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LORETAN,%20Michael%20Stanislaus	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LORETAN,%20Michael%20Stanislaus.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ECON)
13:56:23	20146/20146	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:22%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/TO,%20Jeremy	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/TO,%20Jeremy.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ECON)
13:56:24	18790/18790	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:23%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LEE,%20Lung-fei	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LEE,%20Lung-fei.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ECON)
13:56:24	19434/19434	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:23%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/SARFRAZ,%20Khawar	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/SARFRAZ,%20Khawar.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/EESM)
13:56:24	23472/23472	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:23%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/WOO,%20Kam%20Tim	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/WOO,%20Kam%20Tim.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ELEC)
13:56:25	19446/19446	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:24%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/CHIN,%20Lai%20Ting	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/CHIN,%20Lai%20Ting.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ENGG)
13:56:26	19445/19445	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:25%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/YIM,%20Tak%20Sang	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/YIM,%20Tak%20Sang.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ENGG)
13:56:26	22371/22371	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:25%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LEUNG,%20Suk%20Wai%20Winnie	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LEUNG,%20Suk%20Wai%20Winnie.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ENTR)
13:56:26	21435/21435	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:25%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/DELINA,%20Laurence%20L.	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/DELINA,%20Laurence%20L.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ENVR)
13:56:27	23649/23649	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:26%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LAU,%20Pui%20Sang	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LAU,%20Pui%20Sang.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ENVR)
13:56:28	21425/21425	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:27%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/WANG,%20Zhe	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/WANG,%20Zhe.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ENVR)
13:56:28	19842/19842	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:27%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/YU,%20Jialin	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/YU,%20Jialin.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/GFIN)
13:56:28	19645/19645	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:27%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/BHATTACHARYA,%20Utpal	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/BHATTACHARYA,%20Utpal.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/GFIN)
13:56:29	19865/19865	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:28%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/MUKHERJEE,%20Abhiroop	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/MUKHERJEE,%20Abhiroop.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/GFIN)
13:56:30	18645/18645	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:29%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/CHAN,%20Chi%20Ming	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/CHAN,%20Chi%20Ming.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISDN)
13:56:30	18641/18641	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:29%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/XU,%20Nathan	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/XU,%20Nathan.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISDN)
13:56:30	18647/18647	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:29%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/CHEUNG,%20Chong%20Mo	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/CHEUNG,%20Chong%20Mo.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISDN)
13:56:31	18813/18813	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:30%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LI,%20Mitch	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LI,%20Mitch.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISDN)
13:56:32	19677/19677	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:31%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/PANG,%20Ngai%20Cheung	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/PANG,%20Ngai%20Cheung.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:32	19283/19283	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:31%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/JIA,%20Jia	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/JIA,%20Jia.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:32	18993/18993	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:31%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/DENG,%20Stacy	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/DENG,%20Stacy.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:33	23775/23775	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:32%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/KOH,%20Tat%20Koon	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/KOH,%20Tat%20Koon.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:34	23778/23778	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:33%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/NG,%20Ka%20Wai%20Tommy	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/NG,%20Ka%20Wai%20Tommy.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:34	20213/20213	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:33%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LAI,%20Sum%20Yu	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LAI,%20Sum%20Yu.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:34	20216/20216	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:33%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/FUNG,%20Terrance	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/FUNG,%20Terrance.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:35	20412/20412	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:34%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/KIM,%20Yongsuk	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/KIM,%20Yongsuk.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:36	19899/19899	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:35%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HUANG,%20Xin	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HUANG,%20Xin.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:36	23044/23044	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:35%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HO,%20Cheuk%20Fan%20Edmond	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HO,%20Cheuk%20Fan%20Edmond.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/ISOM)
13:56:36	19195/19195	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:35%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/KO,%20Ice%20Wai%20Ping	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/KO,%20Ice%20Wai%20Ping.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/LIFS)
13:56:37	21279/21279	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:36%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HONG,%20Jiewen	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HONG,%20Jiewen.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/MARK)
13:56:38	18479/18479	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:37%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/GUO,%20Xinzhou	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/GUO,%20Xinzhou.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/MATH)
13:56:38	20401/20401	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:37%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/DORAN,%20Christopher	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/DORAN,%20Christopher.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/SBMT)
13:56:39	31802/31802	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:37%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HUANG,%20Allen	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HUANG,%20Allen.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/SBMT)
13:56:39	20407/20407	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:38%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/FRANKLIN,%20Laurence%20Craig	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/FRANKLIN,%20Laurence%20Craig.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/SBMT)
13:56:40	20405/20405	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:39%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/NASON,%20Stephen%20William	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/NASON,%20Stephen%20William.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/SBMT)
13:56:40	20400/20400	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:39%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/SALVACRUZ,%20Joseph	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/SALVACRUZ,%20Joseph.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/SBMT)
13:56:41	19175/19175	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:40%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/WONG,%20James%20K.	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/WONG,%20James%20K.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/SHSS)
13:56:41	19469/19469	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:40%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HENDRY,%20David%20James	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/HENDRY,%20David%20James.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/SOSC)
13:56:42	19129/19129	U--MC-	200	updated ('OK')	text/html	date:Thu,%2018%20Jan%202024%2013:56:41%20GMT	https://w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LIN,%20Betty%20Fwei-chien	website/classquota/w5.ab.ust.hk/wcq/cgi-bin/2320/instructor/LIN,%20Betty%20Fwei-chien.html	(from https://w5.ab.ust.hk/wcq/cgi-bin/2320/subject/TEMG)
